회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS)
(주)엔에이치엔벅스,104200,2013/12,57793222,3852652,8481653
(주)엔에이치엔벅스,104200,2014/12,54859490,9216946,8116169
(주)엔에이치엔벅스,104200,2015/12,60863075,7148659,4949614
(주)엔에이치엔벅스,104200,2016/12,71391877,-3524430,-3546265
(주)엔에이치엔벅스,104200,2017/12,88654122,-5119866,-4899518
(주)엔에이치엔벅스,104200,2018/12,84512339,6627620,5284282
(주)엔에이치엔벅스,104200,2019/12,81514992,8469954,4684094
(주)엔에이치엔벅스,104200,2020/12,67746663,4090234,-4797337
(주)엔에프씨,265740,2017/12,19119444,3378352,3351626
(주)엔에프씨,265740,2018/12,23613408,3942294,2736444
(주)엔에프씨,265740,2019/12,32432187,6803976,6532415
(주)엔에프씨,265740,2020/12,33276430,4702890,902733
(주)엔이능률,053290,2010/12,45184688,3613341,3355123
(주)엔이능률,053290,2011/12,47587862,4826026,4650923
(주)엔이능률,053290,2012/12,51714369,1551243,-157103
(주)엔이능률,053290,2013/12,55623117,6346573,4424949
(주)엔이능률,053290,2014/12,52916516,8578557,2859162
(주)엔이능률,053290,2015/12,53139374,9616334,4991729
(주)엔이능률,053290,2016/12,53488427,7761481,5292119
(주)엔이능률,053290,2017/12,57481263,2629103,503422
(주)엔이능률,053290,2018/12,85990357,-2218942,-4365087
(주)엔이능률,053290,2019/12,84632802,2940371,720337
(주)엔이능률,053290,2020/12,75363857,2537197,971936
(주)엔젠바이오,354200,2019/12,1477559,-4249020,-6864822
(주)엔젠바이오,354200,2020/12,2479277,-6104003,-8227767
(주)엔지스테크널러지,208860,2015/12,6328284,2160868,1753438
(주)엔지스테크널러지,208860,2016/12,3682598,318706,284508
(주)엔지스테크널러지,208860,2017/12,3369956,11979,15688
(주)엔지스테크널러지,208860,2018/12,4188910,-856265,-962454
(주)엔지스테크널러지,208860,2019/12,4265217,-3869509,-8678841
(주)엔지스테크널러지,208860,2020/12,5111695,-662369,-7828147
(주)엔지켐생명과학,183490,2010/12,,,
(주)엔지켐생명과학,183490,2011/12,,,
(주)엔지켐생명과학,183490,2012/12,,,
(주)엔지켐생명과학,183490,2013/12,,,
(주)엔지켐생명과학,183490,2014/12,,,
(주)엔지켐생명과학,183490,2015/12,15635677,-6884825,-11781814
(주)엔지켐생명과학,183490,2016/12,21835380,-6226601,-6331627
(주)엔지켐생명과학,183490,2017/12,26133211,-5380430,-5666428
(주)엔지켐생명과학,183490,2018/12,31034039,-14591278,-14668171
(주)엔지켐생명과학,183490,2019/12,31468723,-16301097,-17467416
(주)엔지켐생명과학,183490,2020/12,25818433,-19000494,-16679236
(주)엔케이,085310,2010/12,187168466,8688420,3218658
(주)엔케이,085310,2011/12,190410942,7081261,1128277
(주)엔케이,085310,2012/12,189960360,-3072402,-7350310
(주)엔케이,085310,2013/12,170568864,-12179577,-16617402
(주)엔케이,085310,2014/12,207894125,8333883,6038522
(주)엔케이,085310,2015/12,235846142,1130137,1722031
(주)엔케이,085310,2016/12,157651808,-25494754,-31234252
(주)엔케이,085310,2017/12,83357691,-2508994,-2296733
(주)엔케이,085310,2018/12,75575890,-19942642,-26717399
(주)엔케이,085310,2019/12,88259702,-7595428,-31684352
(주)엔케이,085310,2020/12,69334510,-296625,-931243
(주)엔케이맥스,182400,2012/12,,,
(주)엔케이맥스,182400,2013/12,1502526,-1964282,-2995913
(주)엔케이맥스,182400,2014/12,1678158,-3292487,-6031149
(주)엔케이맥스,182400,2015/12,2535965,-4296536,-5369363
(주)엔케이맥스,182400,2016/12,6920544,-5752244,-7456066
(주)엔케이맥스,182400,2017/12,4820171,-13655428,-14292571
(주)엔케이맥스,262760,2017/12,106532,-4402716,-4388410
(주)엔케이맥스,262760,2018/12,211832,-6420051,-4809399
(주)엔케이맥스,182400,2018/12,5922253,-11550384,-17533933
(주)엔케이맥스,182400,2019/12,6695324,-14458921,-7083162
(주)엔케이맥스,182400,2020/12,9326065,-19841702,-30555912
(주)엔케이바이오,019260,2010/12,5175927,-6803154,-13246755
(주)엔케이바이오,019260,2011/12,8118376,778502,-533408
(주)엔켐,348370,2013/12,,,
(주)엔켐,348370,2014/12,,,
(주)엔켐,348370,2015/12,,,
(주)엔켐,348370,2016/12,,,
(주)엔켐,348370,2017/12,,,
(주)엔켐,348370,2018/12,,,
(주)엔켐,348370,2019/12,87958351,12949446,-456707
(주)엔켐,348370,2020/12,137185577,14663596,-2336941
(주)엔터기술,068420,2010/12,21732506,-13961014,-14966168
(주)엔터기술,068420,2011/12,23824507,-6259894,-8168222
(주)엔터기술,068420,2012/12,20408967,-4832492,-8991903
(주)엔텔스,069410,2010/12,38138448,4459316,4625313
(주)엔텔스,069410,2011/12,45981095,6491658,5675373
(주)엔텔스,069410,2012/12,53992431,7078142,6714468
(주)엔텔스,069410,2013/12,60947064,7501379,6984521
(주)엔텔스,069410,2014/12,64276436,3726392,4684545
(주)엔텔스,069410,2015/12,45287913,-3322527,-2172550
(주)엔텔스,069410,2016/12,56334262,264402,809251
(주)엔텔스,069410,2017/12,46726874,-1877853,-4022914
(주)엔텔스,069410,2018/12,61950966,1450429,1078743
(주)엔텔스,069410,2019/12,59187823,2755294,2073890
(주)엔텔스,069410,2020/12,55531969,4237499,7489892
(주)엔투텍,227950,2015/12,,,
(주)엔투텍,227950,2016/12,,,
(주)엔투텍,227950,2017/12,,,
(주)엔투텍,227950,2018/12,19046948,-832294,-4743618
(주)엔투텍,227950,2020/06,46259996,2403445,-18167866
(주)엔피,291230,2018/12,,,
(주)엔피,291230,2019/12,,,
(주)엔피,291230,2020/12,,,
(주)엔피디,198080,2010/12,,,
(주)엔피디,198080,2011/12,,,
(주)엔피디,198080,2012/12,,,
(주)엔피디,198080,2013/12,,,
(주)엔피디,198080,2014/12,,,
(주)엔피디,198080,2015/12,,,
(주)엔피디,198080,2016/12,144139333,11364000,3303851
(주)엔피디,198080,2017/12,133797815,5912833,7986559
(주)엔피디,198080,2018/12,155229484,8490588,9535648
(주)엔피디,198080,2019/12,187714065,13181236,15741229
(주)엔피디,198080,2020/12,136121973,8395130,-5201493
(주)엔피케이,048830,2010/12,50949407,527136,306905
(주)엔피케이,048830,2011/12,56419050,871149,664719
(주)엔피케이,048830,2012/12,51221462,542452,988931
(주)엔피케이,048830,2013/12,58285827,1736572,2120461
(주)엔피케이,048830,2014/12,52953911,53448,172443
(주)엔피케이,048830,2015/12,48676627,-2232685,-853820
(주)엔피케이,048830,2016/12,56604521,401959,2555967
(주)엔피케이,048830,2017/12,62636773,2545049,2040456
(주)엔피케이,048830,2018/12,58475760,2301412,1961055
(주)엔피케이,048830,2019/12,61831770,2420441,53489
(주)엔피케이,048830,2020/12,58089391,1730756,1853540
(주)엘디티,096870,2010/12,13229416,375811,836379
(주)엘디티,096870,2011/12,31439151,2829266,3216703
(주)엘디티,096870,2012/12,30846209,806558,1644708
(주)엘디티,096870,2013/12,9183448,-3101706,-4665110
(주)엘디티,096870,2014/12,7047422,-3409290,-2875868
(주)엘디티,096870,2015/12,9451508,240850,365584
(주)엘디티,096870,2016/12,7633017,-1449436,-2396615
(주)엘디티,096870,2017/12,9336437,-989016,-3765536
(주)엘디티,096870,2018/12,7188415,270171,427377
(주)엘디티,096870,2019/12,6955660,-1334886,-1398661
(주)엘디티,096870,2020/12,12086538,1553260,1348523
(주)엘비루셈,376190,2010/12,396745474,29084658,26258785
(주)엘비루셈,376190,2011/12,337273428,4459772,4804853
(주)엘비루셈,376190,2012/12,354616633,3687361,6200732
(주)엘비루셈,376190,2013/12,390924565,5723604,7348019
(주)엘비루셈,376190,2014/12,364794236,8074747,4571658
(주)엘비루셈,376190,2015/12,186536922,3202981,2449552
(주)엘비루셈,376190,2016/12,125955346,177412,984173
(주)엘비루셈,376190,2017/12,128990630,7061865,5593738
(주)엘비루셈,376190,2018/12,138682766,14321558,13581181
(주)엘비루셈,376190,2019/12,169687195,17520693,15503252
(주)엘비루셈,376190,2020/12,209770316,20769449,17104776
(주)엘아이에스,138690,2010/12,50320267,9584305,7988443
(주)엘아이에스,138690,2011/12,63258363,6578674,5548007
(주)엘아이에스,138690,2012/12,20373934,-15484485,-14048177
(주)엘아이에스,138690,2013/12,42059956,-2800154,-3161044
(주)엘아이에스,138690,2014/12,36744971,-14772686,-24596298
(주)엘아이에스,138690,2015/12,100330963,23211989,25476106
(주)엘아이에스,138690,2016/12,32418639,-9744849,-19060452
(주)엘아이에스,138690,2017/12,76373817,444539,-35118685
(주)엘아이에스,138690,2018/12,210373463,14135574,7486345
(주)엘아이에스,138690,2019/12,142669434,7569221,-2852667
(주)엘아이에스,138690,2020/12,205912829,7093713,4304914
(주)엘앤씨바이오,290650,2016/12,11821738,2073104,1981144
(주)엘앤씨바이오,290650,2017/12,17900843,4871555,3753073
(주)엘앤씨바이오,290650,2018/12,20823971,5727939,5343601
(주)엘앤씨바이오,290650,2019/12,25235143,6767896,6297182
(주)엘앤씨바이오,290650,2020/12,27877847,4645314,5620733
(주)엘앤씨피,015390,2010/12,4874864,-2387554,-3999011
(주)엘앤씨피,015390,2011/12,1022355,-3843773,-4661576
(주)엘앤에프,066970,2010/12,112782188,2753115,2427468
(주)엘앤에프,066970,2011/12,126317118,1582086,-1223862
(주)엘앤에프,066970,2012/12,123595956,1092719,-519157
(주)엘앤에프,066970,2013/12,94883224,-1199539,-5787724
(주)엘앤에프,066970,2014/12,125233781,1059250,-1213375
(주)엘앤에프,066970,2015/12,118160273,-313774,-2843090
(주)엘앤에프,066970,2016/12,218851706,13501797,5659662
(주)엘앤에프,066970,2017/12,359393986,25468330,20802485
(주)엘앤에프,066970,2018/12,494339484,25202715,18484691
(주)엘앤에프,066970,2019/12,312072283,-9054002,-10805049
(주)엘앤에프,066970,2020/12,355967911,450241,-15081846
(주)엘앤케이바이오메드,156100,2011/12,,,
(주)엘앤케이바이오메드,156100,2012/12,,,
(주)엘앤케이바이오메드,156100,2013/12,,,
(주)엘앤케이바이오메드,156100,2014/12,13358553,2652873,-5148388
(주)엘앤케이바이오메드,156100,2015/12,28171302,9034479,8468644
(주)엘앤케이바이오메드,156100,2016/12,29225599,3743511,1909086
(주)엘앤케이바이오메드,156100,2017/12,21626682,-8662000,-14161770
(주)엘앤케이바이오메드,156100,2018/12,22801032,-7598480,-1772076
(주)엘앤케이바이오메드,156100,2019/12,19470887,-5872153,-9159499
(주)엘앤케이바이오메드,156100,2020/12,19028637,3180383,2920774
(주)엘앤피아너스,061140,2010/12,43690441,-4972789,-31289125
(주)엘에스,006260,2010/12,81126000,56785000,47691000
(주)엘에스,006260,2011/12,92198000,63696000,55549000
(주)엘에스,006260,2012/12,104376000,75528000,69120000
(주)엘에스,006260,2013/12,103661000,71591000,62106000
(주)엘에스,006260,2014/12,97844000,61387000,52548000
(주)엘에스,006260,2015/12,136138000,107425000,108949000
(주)엘에스,006260,2016/12,83058000,53327000,39671000
(주)엘에스,006260,2017/12,115262000,85163000,70755000
(주)엘에스,006260,2018/12,242003000,205226000,180934000
(주)엘에스,006260,2019/12,87110000,45259000,51642000
(주)엘에스,006260,2020/12,165747000,124861000,122509000
(주)엘에스네트웍스,000680,2010/12,358817767,31085468,16596943
(주)엘에스네트웍스,000680,2011/12,423313532,11653360,17005332
(주)엘에스네트웍스,000680,2012/12,639561787,15043112,15687082
(주)엘에스네트웍스,000680,2013/12,695547406,3623147,-12624865
(주)엘에스네트웍스,000680,2014/12,845738726,11131916,-18217756
(주)엘에스네트웍스,000680,2015/12,691163868,-66316055,-97382264
(주)엘에스네트웍스,000680,2016/12,335727456,-51861022,-71846028
(주)엘에스네트웍스,000680,2017/12,235484216,9773221,8333580
(주)엘에스네트웍스,000680,2018/12,205400278,3101798,-14302411
(주)엘에스네트웍스,000680,2019/12,217535679,-16568774,-41558757
(주)엘에스네트웍스,000680,2020/12,179429717,-23635454,-46700575
(주)엘에프,093050,2010/12,1108720445,127327790,99253014
(주)엘에프,093050,2011/12,1410925338,142845154,108090536
(주)엘에프,093050,2012/12,1389652918,101600039,80671390
(주)엘에프,093050,2013/12,1416402438,109079949,87001753
(주)엘에프,093050,2014/12,1385279237,111599741,97359590
(주)엘에프,093050,2015/12,1429859310,90585066,55927178
(주)엘에프,093050,2016/12,1379859089,99023881,56260008
(주)엘에프,093050,2017/12,1389250128,115047367,73176969
(주)엘에프,093050,2018/12,1414779247,110862730,85508727
(주)엘에프,093050,2019/12,1405258777,90424899,73927069
(주)엘에프,093050,2020/12,1115869526,47719772,39683151
(주)엘엑스세미콘,108320,2010/12,257030419,37668942,40943938
(주)엘엑스세미콘,108320,2011/12,301277414,25419028,33293781
(주)엘엑스세미콘,108320,2012/12,472258557,44302154,41865032
(주)엘엑스세미콘,108320,2013/12,409644506,34189134,32981931
(주)엘엑스세미콘,108320,2014/12,390690929,36064626,30170677
(주)엘엑스세미콘,108320,2015/12,535837006,55781281,48349812
(주)엘엑스세미콘,108320,2016/12,610042626,50500043,50563822
(주)엘엑스세미콘,108320,2017/12,692756756,44713714,46457534
(주)엘엑스세미콘,108320,2018/12,791817912,55686047,48931368
(주)엘엑스세미콘,108320,2019/12,867122050,46810862,38239788
(주)엘엑스세미콘,108320,2020/12,1161896286,93723261,72290706
(주)엘엑스인터내셔널,001120,2010/12,6069894806,170561318,132896703
(주)엘엑스인터내셔널,001120,2011/12,7378209899,118447806,261576900
(주)엘엑스인터내셔널,001120,2012/12,5945490194,158706542,337481371
(주)엘엑스인터내셔널,001120,2013/12,5555792618,83495567,31700489
(주)엘엑스인터내셔널,001120,2014/12,3776501601,96017105,-29784725
(주)엘엑스인터내셔널,001120,2015/12,3675879173,74425115,-145297106
(주)엘엑스인터내셔널,001120,2016/12,2828841348,26492637,58190966
(주)엘엑스인터내셔널,001120,2017/12,2808960467,29712364,62784493
(주)엘엑스인터내셔널,001120,2018/12,2904286945,-21032157,-69928839
(주)엘엑스인터내셔널,001120,2019/12,3080463942,-11461260,58886114
(주)엘엑스인터내셔널,001120,2020/12,3258240041,-24393372,295262540
(주)엘엑스하우시스,108670,2010/12,1939116000,60129000,41490000
(주)엘엑스하우시스,108670,2011/12,2067165000,61456000,40534000
(주)엘엑스하우시스,108670,2012/12,2073996000,64553000,43109000
(주)엘엑스하우시스,108670,2013/12,2285965000,95543000,70826000
(주)엘엑스하우시스,108670,2014/12,2440439000,118883000,57844000
(주)엘엑스하우시스,108670,2015/12,2370082000,117547000,67671000
(주)엘엑스하우시스,108670,2016/12,2490561000,125658000,75708000
(주)엘엑스하우시스,108670,2017/12,2812681000,106562000,59701000
(주)엘엑스하우시스,108670,2018/12,2817733000,41407000,-42683000
(주)엘엑스하우시스,108670,2019/12,2710501000,42041000,-15324000
(주)엘엑스하우시스,108670,2020/12,2596510000,73836000,-105643000
(주)엘엠에스,073110,2010/12,,,
(주)엘엠에스,073110,2011/12,87570749,16822772,15447861
(주)엘엠에스,073110,2012/12,75102442,11806425,10464618
(주)엘엠에스,073110,2013/12,103275741,18016264,16366918
(주)엘엠에스,073110,2014/12,131722477,20640930,26090050
(주)엘엠에스,073110,2015/12,97736245,7207601,10865070
(주)엘엠에스,073110,2016/12,92999722,5921053,-16098701
(주)엘엠에스,073110,2017/12,79786450,-2216894,-10696914
(주)엘엠에스,073110,2018/12,80278509,512340,5403460
(주)엘엠에스,073110,2019/12,145464657,8484116,8430206
(주)엘엠에스,073110,2020/12,92102562,-10869471,-18767193
(주)엘오티베큠,083310,2010/12,80736144,11221611,9875865
(주)엘오티베큠,083310,2011/12,65636334,4206988,4105146
(주)엘오티베큠,083310,2012/12,70454279,4098056,4437101
(주)엘오티베큠,083310,2013/12,83001756,2878607,3447593
(주)엘오티베큠,083310,2014/12,89031946,4630154,4792088
(주)엘오티베큠,083310,2015/12,127417427,13727947,12304541
(주)엘오티베큠,083310,2016/12,121033850,5943507,6917928
(주)엘오티베큠,083310,2017/12,193098291,24655479,23141461
(주)엘오티베큠,083310,2018/12,159675553,12710502,16876333
(주)엘오티베큠,083310,2019/12,147403941,-252393,1624255
(주)엘오티베큠,083310,2020/12,164960766,3145643,3247661
(주)엘지,003550,2010/12,590657764,487241223,421114590
(주)엘지,003550,2011/12,589467709,468318369,395495320
(주)엘지,003550,2012/12,616562921,468300047,408120250
(주)엘지,003550,2013/12,568046374,409486522,355978550
(주)엘지,003550,2014/12,575743726,417045500,360611266
(주)엘지,003550,2015/12,574117000,394822000,345915000
(주)엘지,003550,2016/12,614003000,424125000,340158000
(주)엘지,003550,2017/12,714845000,496000000,952754000
(주)엘지,003550,2018/12,757196000,546302000,552662000
(주)엘지,003550,2019/12,874672000,643795000,581161000
