회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결)
(주)까뮤이앤씨,013700,2012/12,,,
(주)까뮤이앤씨,013700,2013/12,,,
(주)까뮤이앤씨,013700,2014/12,,,
(주)까뮤이앤씨,013700,2015/12,,,
(주)까뮤이앤씨,013700,2016/12,,,
(주)까뮤이앤씨,013700,2017/12,,,
(주)까뮤이앤씨,013700,2018/12,,,
(주)까뮤이앤씨,013700,2019/12,,,
(주)까뮤이앤씨,013700,2020/12,,,
(주)까스텔바작,308100,2019/12,9018785,81358617,6869624
(주)까스텔바작,308100,2020/12,7534658,67274849,4795622
(주)나노,187790,2014/12,,,
(주)나노,187790,2015/12,-8471990,29901810,-8990586
(주)나노,187790,2016/12,-14162416,48175171,-24388859
(주)나노,187790,2017/12,1661616,73089292,89291
(주)나노,187790,2018/12,2193238,81942719,-467314
(주)나노,187790,2019/12,-869772,73694955,-298564
(주)나노,187790,2020/12,-1732662,47375058,-10436378
(주)나노브릭,286750,2019/12,-1512607,7775408,-780552
(주)나노브릭,286750,2020/12,,,
(주)나노신소재,121600,2011/12,4489990,33480756,4687969
(주)나노신소재,121600,2012/12,-699837,23644347,-1446732
(주)나노신소재,121600,2013/12,1396876,27009014,1166791
(주)나노신소재,121600,2014/12,3699232,27926752,3793548
(주)나노신소재,121600,2015/12,9096516,43140425,7655911
(주)나노신소재,121600,2016/12,6294911,41111800,5940058
(주)나노신소재,121600,2017/12,8531076,45568866,6827889
(주)나노신소재,121600,2018/12,8749523,52249960,7671621
(주)나노신소재,121600,2019/12,5143898,48892961,5801286
(주)나노신소재,121600,2020/12,1463818,48524488,1649534
(주)나노엔텍,039860,2010/12,-4832068,15154917,-6591840
(주)나노엔텍,039860,2011/12,-11116954,13153879,-12202620
(주)나노엔텍,039860,2012/12,-5328956,13435035,-5883367
(주)나노엔텍,039860,2013/12,-473071,19084457,-1236713
(주)나노엔텍,039860,2014/12,-2591623,19498657,-2464001
(주)나노엔텍,039860,2015/12,-7211152,24839316,-7471283
(주)나노엔텍,039860,2016/12,-9685305,22205895,-14798956
(주)나노엔텍,039860,2017/12,1672406,23809593,-2072184
(주)나노엔텍,039860,2018/12,2825936,25796821,3308228
(주)나노엔텍,039860,2019/12,3051217,26255836,5749945
(주)나노엔텍,039860,2020/12,3403054,29443386,2736521
(주)나노트로닉스,010670,2010/12,-1381622,20331036,-6104505
(주)나노트로닉스,010670,2011/12,433403,17113850,-1700903
(주)나노트로닉스,010670,2012/12,3338256,19429585,-3183343
(주)나무가,190510,2015/12,25666181,403847036,8484512
(주)나무가,190510,2016/12,-669505,292613003,-4188413
(주)나무가,190510,2017/12,-31479937,257564977,-40918809
(주)나무가,190510,2018/12,1857186,312824892,3585210
(주)나무가,190510,2019/12,2666025,362063863,-585939
(주)나무가,190510,2020/12,-2262218,511756135,-7890516
(주)나스미디어,089600,2013/12,,,
(주)나스미디어,089600,2014/12,,,
(주)나스미디어,089600,2015/12,,,
(주)나스미디어,089600,2016/12,15433276,69943009,11972406
(주)나스미디어,089600,2017/12,34298134,120275391,26676052
(주)나스미디어,089600,2018/12,24946232,106607030,20596334
(주)나스미디어,089600,2019/12,30558603,117006838,22484088
(주)나스미디어,089600,2020/12,26967943,111641077,23134215
(주)나이벡,138610,2011/12,,,
(주)나이벡,138610,2012/12,,,
(주)나이벡,138610,2013/12,,,
(주)나이벡,138610,2014/12,,,
(주)나이벡,138610,2015/12,,,
(주)나이벡,138610,2016/12,,,
(주)나이벡,138610,2017/12,,,
(주)나이벡,138610,2018/12,,,
(주)나이벡,138610,2019/12,,,
(주)나이벡,138610,2020/12,,,
(주)나이스디앤비,130580,2011/12,,,
(주)나이스디앤비,130580,2012/12,,,
(주)나이스디앤비,130580,2013/12,,,
(주)나이스디앤비,130580,2014/12,,,
(주)나이스디앤비,130580,2015/12,4943229,25675101,4366625
(주)나이스디앤비,130580,2016/12,6465327,33964917,5728563
(주)나이스디앤비,130580,2017/12,8454239,42282947,6414092
(주)나이스디앤비,130580,2018/12,10423254,52040929,9299592
(주)나이스디앤비,130580,2019/12,12798062,77330430,11280367
(주)나이스디앤비,130580,2020/12,14088152,82196200,11291348
(주)나이스홀딩스,034310,2010/12,16105437,101591581,26607159
(주)나이스홀딩스,034310,2011/12,46386311,194810015,33822237
(주)나이스홀딩스,034310,2012/12,44716912,211902144,44822114
(주)나이스홀딩스,034310,2013/12,73230416,754166289,63730747
(주)나이스홀딩스,034310,2014/12,71783757,936827214,53713407
(주)나이스홀딩스,034310,2015/12,91245321,1090840202,62915097
(주)나이스홀딩스,034310,2016/12,126926939,1346411434,90779251
(주)나이스홀딩스,034310,2017/12,122598327,1450068987,92750994
(주)나이스홀딩스,034310,2018/12,128330972,1611892148,99301937
(주)나이스홀딩스,034310,2019/12,154235020,1877743691,77665757
(주)나이스홀딩스,034310,2020/12,153148432,2055514098,52928234
(주)나이코,192240,2014/12,,,
(주)나이코,192240,2015/12,,,
(주)나인테크,267320,2017/12,,,
(주)나인테크,267320,2018/12,,,
(주)나인테크,267320,2019/12,,,
(주)나인테크,267320,2020/12,,,
(주)남선알미늄,008350,2010/12,5717290,270881073,7094295
(주)남선알미늄,008350,2011/12,4920524,302410988,24748177
(주)남선알미늄,008350,2012/12,,,
(주)남선알미늄,008350,2013/12,,,
(주)남선알미늄,008350,2014/12,,,
(주)남선알미늄,008350,2015/12,,,
(주)남선알미늄,008350,2016/12,,,
(주)남선알미늄,008350,2017/12,,,
(주)남선알미늄,008350,2018/12,9426031,347834921,25220519
(주)남선알미늄,008350,2019/12,11578883,324782177,14479409
(주)남선알미늄,008350,2020/12,-1515276,268474786,10538669
(주)남성,004270,2010/12,1877883,77176415,-807905
(주)남성,004270,2011/12,-328193,66156225,-1822084
(주)남성,004270,2012/12,-35940,68020409,-6862343
(주)남성,004270,2013/12,2046577,73072002,-732650
(주)남성,004270,2014/12,1582754,69059783,-3975359
(주)남성,004270,2015/12,2786303,75864783,-520743
(주)남성,004270,2016/12,4559142,83724292,1327730
(주)남성,004270,2017/12,7210225,91991880,1356665
(주)남성,004270,2018/12,976778,83251810,-3576375
(주)남성,004270,2019/12,461285,72953026,-2196177
(주)남성,004270,2020/12,-2456097,92533561,-16173812
(주)내츄럴엔도텍,168330,2013/12,,,
(주)내츄럴엔도텍,168330,2014/12,,,
(주)내츄럴엔도텍,168330,2015/12,-10890671,44506401,-15644528
(주)내츄럴엔도텍,168330,2016/12,-9391306,6556020,-13177152
(주)내츄럴엔도텍,168330,2017/12,-5391216,9238808,-8860824
(주)내츄럴엔도텍,168330,2018/12,-13587339,8928362,-23238141
(주)내츄럴엔도텍,168330,2019/12,-11129699,6580460,-16008383
(주)내츄럴엔도텍,168330,2020/12,-315913,13247176,-2997188
(주)네오리진,094860,2010/12,-4696466,26146044,-4659690
(주)네오리진,094860,2011/12,1434105,42947694,649924
(주)네오리진,094860,2012/12,,,
(주)네오리진,094860,2013/12,,,
(주)네오리진,094860,2014/12,,,
(주)네오리진,094860,2015/12,,,
(주)네오리진,094860,2016/12,,,
(주)네오리진,094860,2017/12,168664,9263380,166207
(주)네오리진,094860,2018/12,,,
(주)네오리진,094860,2019/12,,,
(주)네오리진,094860,2020/12,,,
(주)네오셈,253590,2018/12,,,
(주)네오셈,253590,2019/12,-3334110,27225588,-1569501
(주)네오셈,253590,2020/12,12009290,48638484,8075578
(주)네오오토,212560,2015/12,,,
(주)네오오토,212560,2016/12,,,
(주)네오오토,212560,2017/12,,,
(주)네오오토,212560,2018/12,,,
(주)네오오토,212560,2019/12,,,
(주)네오오토,212560,2020/12,,,
(주)네오위즈,095660,2010/12,26892564,430549822,25208848
(주)네오위즈,095660,2011/12,106795298,667748340,72509057
(주)네오위즈,095660,2012/12,110533910,674589550,5785127
(주)네오위즈,095660,2013/12,95810930,442897817,46864398
(주)네오위즈,095660,2014/12,29526267,201029653,-8177160
(주)네오위즈,095660,2015/12,15802494,190070606,-21852100
(주)네오위즈,095660,2016/12,23471441,191038418,9853329
(주)네오위즈,095660,2017/12,10872808,174045348,-2143713
(주)네오위즈,095660,2018/12,22555606,215490230,33524295
(주)네오위즈,095660,2019/12,32567478,254498033,27623322
(주)네오위즈,095660,2020/12,60335803,289606376,62167755
(주)네오위즈홀딩스,042420,2010/12,38725132,505659785,40782244
(주)네오위즈홀딩스,042420,2011/12,116011172,727227250,76477186
(주)네오위즈홀딩스,042420,2012/12,108650699,742971136,13920271
(주)네오위즈홀딩스,042420,2013/12,101248218,512084970,59898207
(주)네오위즈홀딩스,042420,2014/12,39319220,262205577,57500868
(주)네오위즈홀딩스,042420,2015/12,14452647,199471968,49969692
(주)네오위즈홀딩스,042420,2016/12,22359830,201698095,-8386452
(주)네오위즈홀딩스,042420,2017/12,10628248,184864190,-6798711
(주)네오위즈홀딩스,042420,2018/12,21139486,228327081,43566139
(주)네오위즈홀딩스,042420,2019/12,29418403,253948130,40857864
(주)네오위즈홀딩스,042420,2020/12,57750301,289246163,94962424
(주)네오크레마,311390,2019/12,665101,19776649,1025691
(주)네오크레마,311390,2020/12,1259116,29821101,1366683
(주)네오티스,085910,2010/12,408883,38920125,1445536
(주)네오티스,085910,2011/12,,,
(주)네오티스,085910,2012/12,,,
(주)네오티스,085910,2013/12,3432123,36116964,2426104
(주)네오티스,085910,2014/12,3995727,37658799,3063380
(주)네오티스,085910,2015/12,2007867,35730680,-3593014
(주)네오티스,085910,2016/12,2530772,40161938,-1601111
(주)네오티스,085910,2017/12,3266173,43473210,-7249334
(주)네오티스,085910,2018/12,4693123,45195339,3178419
(주)네오티스,085910,2019/12,3357376,42409365,1456670
(주)네오티스,085910,2020/12,3742593,37969069,370556
(주)네오팜,092730,2010/12,,,
(주)네오팜,092730,2011/12,,,
(주)네오팜,092730,2012/12,,,
(주)네오팜,092730,2013/12,,,
(주)네오팜,092730,2014/12,,,
(주)네오팜,092730,2015/12,,,
(주)네오팜,092730,2016/12,9552938,42368623,7742494
(주)네오팜,092730,2017/12,14037876,53633507,11559211
(주)네오팜,092730,2018/12,19161762,66274582,15369685
(주)네오팜,092730,2019/12,22960501,83240333,19245382
(주)네오팜,092730,2020/12,21902092,81625348,18130855
(주)네오퍼플,028090,2010/12,1645185,36888153,-2224843
(주)네오퍼플,028090,2011/12,-3667046,32534707,-5277189
(주)네오퍼플,028090,2012/12,-4588747,24971381,-13254413
(주)네오펙트,290660,2018/12,-5238860,5653093,-9634328
(주)네오펙트,290660,2019/12,-13648970,12311251,-15875139
(주)네오펙트,290660,2020/12,-14204357,18624677,-15103130
(주)네온테크,306620,2018/12,,,
(주)네온테크,306620,2019/12,,,
(주)네온테크,306620,2020/12,1425890,39123668,-4794942
(주)네이블커뮤니케이션즈,153460,2012/12,,,
(주)네이블커뮤니케이션즈,153460,2013/12,,,
(주)네이블커뮤니케이션즈,153460,2014/12,132220,23696900,487174
(주)네이블커뮤니케이션즈,153460,2015/12,,,
(주)네이블커뮤니케이션즈,153460,2016/12,,,
(주)네이블커뮤니케이션즈,153460,2017/12,,,
(주)네이블커뮤니케이션즈,153460,2018/12,,,
(주)네이블커뮤니케이션즈,153460,2019/12,,,
(주)네이블커뮤니케이션즈,153460,2020/12,,,
(주)네이처셀,007390,2010/12,,,
(주)네이처셀,007390,2011/12,,,
(주)네이처셀,007390,2012/12,,,
(주)네이처셀,007390,2013/12,,,
(주)네이처셀,007390,2014/12,,,
(주)네이처셀,007390,2015/12,,,
(주)네이처셀,007390,2016/12,,,
(주)네이처셀,007390,2017/12,,,
(주)네이처셀,007390,2018/12,,,
(주)네이처셀,007390,2019/12,,,
(주)네이처셀,007390,2020/12,,,
(주)네패스,033640,2010/12,29063855,272781707,12173556
(주)네패스,033640,2011/12,19031713,276089822,-2295720
(주)네패스,033640,2012/12,41458626,290541326,11958578
(주)네패스,033640,2013/12,-920160,364128942,-45807816
(주)네패스,033640,2014/12,6851009,328792875,-11628273
(주)네패스,033640,2015/12,3876809,279220555,-16324419
(주)네패스,033640,2016/12,8242290,254535006,17966353
(주)네패스,033640,2017/12,19305346,285034101,3941829
(주)네패스,033640,2018/12,22028888,273317888,22949184
(주)네패스,033640,2019/12,61591419,356317076,31091671
(주)네패스,033640,2020/12,-3566838,343559677,-62661070
(주)네패스아크,330860,2020/12,,,
(주)넥센,005720,2010/12,21213920,249092509,49353648
(주)넥센,005720,2011/12,15934948,281033576,39245536
(주)넥센,005720,2012/12,24640937,285150563,74432025
(주)넥센,005720,2013/12,84320909,379858452,69078325
(주)넥센,005720,2014/12,88240250,354340603,78942509
(주)넥센,005720,2015/12,85770458,306141351,77791797
(주)넥센,005720,2016/12,109069008,321408358,99387101
(주)넥센,005720,2017/12,73407303,314030027,81842411
(주)넥센,005720,2018/12,143585322,1360025189,88542209
(주)넥센,005720,2019/12,225120255,2291341654,113665525
(주)넥센,005720,2020/12,62331789,1968536373,769301
(주)넥솔론,110570,2011/12,,,
(주)넥솔론,110570,2012/12,-100320431,376917654,-154159317
(주)넥솔론,110570,2013/12,-41118036,331819849,-55277787
(주)넥솔론,110570,2014/12,-78602926,261890995,-418926235
(주)넥솔론,110570,2015/12,,,
(주)넥솔론,110570,2016/12,,,
(주)넥스지,081970,2010/12,,,
(주)넥스지,081970,2011/12,,,
(주)넥스지,081970,2012/12,,,
(주)넥스지,081970,2013/12,1227029,17922270,1450221
(주)넥스지,081970,2014/12,,,
(주)넥스지,081970,2015/12,,,
(주)넥스지,081970,2016/12,,,
(주)넥스지,081970,2017/12,-598029,21588094,2117488
(주)넥스턴바이오사이언스,089140,2010/12,,,
(주)넥스턴바이오사이언스,089140,2011/12,,,
(주)넥스턴바이오사이언스,089140,2012/12,,,
(주)넥스턴바이오사이언스,089140,2013/12,,,
(주)넥스턴바이오사이언스,089140,2014/12,,,
(주)넥스턴바이오사이언스,089140,2015/12,,,
(주)넥스턴바이오사이언스,089140,2016/12,,,
(주)넥스턴바이오사이언스,089140,2017/12,,,
(주)넥스턴바이오사이언스,089140,2018/12,,,
(주)넥스턴바이오사이언스,089140,2019/12,,,
(주)넥스턴바이오사이언스,089140,2020/12,,,
(주)넥스트아이,137940,2011/12,,,
(주)넥스트아이,137940,2012/12,6881417,25700825,4846342
(주)넥스트아이,137940,2013/12,5310652,27906402,4256862
(주)넥스트아이,137940,2014/12,3774180,29162012,3488533
(주)넥스트아이,137940,2015/12,2741035,26565766,3027494
(주)넥스트아이,137940,2016/12,3696037,39439948,3542939
(주)넥스트아이,137940,2017/12,1290427,59482937,-2700789
(주)넥스트아이,137940,2018/12,8381537,87218818,-6984417
(주)넥스트아이,137940,2019/12,3690399,87989318,-3034500
(주)넥스트아이,137940,2020/12,-10354834,34792787,41888037
(주)넥스트엔터테인먼트월드,160550,2014/12,6063352,61981056,3053001
(주)넥스트엔터테인먼트월드,160550,2015/12,-2526524,82586150,917304
(주)넥스트엔터테인먼트월드,160550,2016/12,6642150,125723993,3565697
(주)넥스트엔터테인먼트월드,160550,2017/12,-5157021,94538544,-7461325
(주)넥스트엔터테인먼트월드,160550,2018/12,-10606138,161222834,-14763933
(주)넥스트엔터테인먼트월드,160550,2019/12,-8149288,149180097,-11086371
(주)넥스트엔터테인먼트월드,160550,2020/12,-3843252,140432233,-9780602
(주)넥스틴,348210,2020/12,18099074,49445118,14712172
(주)넥슨게임즈,225570,2015/12,,,
(주)넥슨게임즈,225570,2016/12,,,
(주)넥슨게임즈,225570,2017/12,,,
(주)넥슨게임즈,225570,2018/12,,,
(주)넥슨게임즈,225570,2019/12,,,
(주)넥슨게임즈,225570,2020/12,,,
(주)넵튠,217270,2015/12,,,
(주)넵튠,217270,2016/12,-3118452,18335549,-3993819
(주)넵튠,217270,2017/12,-8615886,20528450,32090781
(주)넵튠,217270,2018/12,-18370835,18174243,-36924774
(주)넵튠,217270,2019/12,-10119370,18037054,-20788823
(주)넵튠,217270,2020/12,-8671673,19639704,43838745
(주)넷웨이브,047730,2010/12,217068,24526783,-929826
(주)넷웨이브,047730,2011/12,-6474307,15182741,-6439483
(주)노랑풍선,104620,2019/12,-2058522,76779803,-1655833
(주)노랑풍선,104620,2020/12,-6320013,19959494,-5901272
(주)노루페인트,090350,2010/12,11183995,323598602,5456902
(주)노루페인트,090350,2011/12,14821355,387059408,8855546
(주)노루페인트,090350,2012/12,17351743,418644745,4594714
(주)노루페인트,090350,2013/12,21002598,433477073,11801316
(주)노루페인트,090350,2014/12,26986413,458147572,15348682
(주)노루페인트,090350,2015/12,30678401,461646501,32736913
(주)노루페인트,090350,2016/12,31193284,478935529,9500106
(주)노루페인트,090350,2017/12,27753419,551409798,29444479
(주)노루페인트,090350,2018/12,22666974,614726256,12742107
(주)노루페인트,090350,2019/12,29162610,647452120,18899753
(주)노루페인트,090350,2020/12,32297043,642935197,17981479
(주)노루홀딩스,000320,2010/12,9125471,468484516,12419444
(주)노루홀딩스,000320,2011/12,15269331,547974061,16898358
(주)노루홀딩스,000320,2012/12,17078759,585634923,18920682
(주)노루홀딩스,000320,2013/12,22821706,613234216,35979220
(주)노루홀딩스,000320,2014/12,33741697,669995655,37093086
(주)노루홀딩스,000320,2015/12,27230575,683481222,88213849
